id,smiles,inchikey,mwt,clogp,pubchem_name,pubchem_id,scaffold,tpsa,normalized_inhibition,SMILES,mic_method,full_strain_name,pmic
37644530,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,OGJPXUAPXNRGGI-UHFFFAOYSA-N,319.133219656,1.2683,cid 6919051,6919051.0,O=c1cc[nH]c2cc(N3CCNCC3)ccc12,74.57000000000001,0.9543985,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,Broth microdilution,Escherichia coli K-12,
38177867,CC1(C)C(=O)C=CC2(C)C1C=CC1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC312,ZXHLDNILIVGKPC-UHFFFAOYSA-N,422.2093240599999,4.795100000000004,"7-(3-furyl)-1,8,12,16,16-pentamethyl-3,6-dioxapentacyclo[9.8.0.02,4.02,8.012,17]nonadeca-13,18-diene-5,15-dione",4376929.0,O=C1C=CC2C(C=CC3C2CCC2C(c4ccoc4)OC(=O)C4OC432)C1,69.03999999999999,-0.159,CC1(C)C(=O)C=CC2(C)C1C=CC1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC312,Broth microdilution,Escherichia coli K-12,
39862400,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,PCHPORCSPXIHLZ-UHFFFAOYSA-N,291.138992004,3.776000000000004,"2-(diphenylmethoxy)-n,n-dimethylethanaminium chloride",43833360.0,c1ccc(Cc2ccccc2)cc1,12.47,-0.1230500000000001,CN(C)CCOC(c1ccccc1)c1ccccc1.Cl,Broth microdilution,Escherichia coli K-12,
40282268,O=c1c(O)cccc2cc(O)c(O)c(O)c12,WDGFFVCWBZVLCE-UHFFFAOYSA-N,220.037173356,1.0223999999999998,purpurogallin,135403797.0,O=c1ccccc2ccccc12,97.99,0.0968449999999999,O=c1c(O)cccc2cc(O)c(O)c(O)c12,Broth microdilution,Escherichia coli K-12,
41261402,Cl.Cl.Cl.NCCCCNCCCN,LCNBIHVSOPXFMR-UHFFFAOYSA-N,253.08793074399998,0.9291,"n'-(3-aminopropyl)butane-1,4-diamine;hydron;trichloride",74764047.0,,64.07,0.0681749999999999,Cl.Cl.Cl.NCCCCNCCCN,Broth microdilution,Escherichia coli K-12,
43407199,CCCCCC1C(=O)CCC1CC(=O)OC,KVWWIYGFBYDJQC-UHFFFAOYSA-N,226.156894564,2.725100000000001,hedione,102861.0,O=C1CCCC1,43.370000000000005,-0.1859999999999999,CCCCCC1C(=O)CCC1CC(=O)OC,Broth microdilution,Escherichia coli K-12,
43738261,S=c1[nH]cnc2nc[nH]c12,GLVAUDGFNGKCSF-UHFFFAOYSA-N,152.015667128,1.0154899999999998,6-mercaptopurine,667490.0,S=c1[nH]cnc2nc[nH]c12,57.36,0.17776,S=c1[nH]cnc2nc[nH]c12,Broth microdilution,Escherichia coli K-12,
44091864,CC1=NN(c2ccccc2)C(=O)C1,QELUYTUMUWHWMC-UHFFFAOYSA-N,174.07931294,1.7992,mci-186,4021.0,O=C1CC=NN1c1ccccc1,32.67,0.07121,CC1=NN(c2ccccc2)C(=O)C1,Broth microdilution,Escherichia coli K-12,
44748513,COc1cc(C=O)ccc1O,MWOOGOJBHIARFG-UHFFFAOYSA-N,152.047344116,1.2132999999999998,vanillin,1183.0,c1ccccc1,46.53,0.017795,COc1cc(C=O)ccc1O,Broth microdilution,Escherichia coli K-12,
44861161,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,HVRLZEKDTUEKQH-UHFFFAOYSA-N,373.14447130799994,4.011300000000004,2-[11-[3-(dimethylamino)propylidene]-6h-benzo[c][1]benzoxepin-2-yl]acetic acid;hydron;chloride,77279565.0,C=C1c2ccccc2COc2ccccc21,49.77,0.955827,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21.Cl,Broth microdilution,Escherichia coli K-12,
45531154,COc1cc(OC)c2c(c1)OC(c1ccccc1)CC2=O,IAFBOKYTDSDNHV-UHFFFAOYSA-N,284.104858992,3.410300000000002,"5,7-dimethoxyflavanone",378567.0,O=C1CC(c2ccccc2)Oc2ccccc21,44.760000000000005,0.1884,COc1cc(OC)c2c(c1)OC(c1ccccc1)CC2=O,Broth microdilution,Escherichia coli K-12,
45659966,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,VGLGVJVUHYTIIU-UHFFFAOYSA-N,382.983496608,0.9365000000000001,althiazide,2122.0,O=S1(=O)NCNc2ccccc21,118.36,-0.0839499999999999,C=CCSCC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,Broth microdilution,Escherichia coli K-12,
47057150,Nc1nc(=O)n(C2CSC(CO)O2)cc1F,XQSPYNMVSIKCOC-UHFFFAOYSA-N,247.0426904,-0.4550000000000003,racivir,9837769.0,O=c1ncccn1C1CSCO1,90.37,-0.0636499999999999,Nc1nc(=O)n(C2CSC(CO)O2)cc1F,Broth microdilution,Escherichia coli K-12,
49143709,CC(C)C(N)C(=O)O,KZSNJWFQEVHDMF-UHFFFAOYSA-N,117.078978592,0.05430000000000007,2-azaniumyl-3-methylbutanoate,5237032.0,,63.32000000000001,0.0517499999999999,CC(C)C(N)C(=O)O,Broth microdilution,Escherichia coli K-12,
50692549,CC(N)CCCC(C)(C)O.Cl,JZNBMCOSOXIZJB-UHFFFAOYSA-N,181.12334194,1.6966,6-amino-2-methylheptan-2-ol;hydron;chloride,74764362.0,,46.25,-0.0402499999999999,CC(N)CCCC(C)(C)O.Cl,Broth microdilution,Escherichia coli K-12,
53029295,CN(C)CCC(c1ccccc1)c1ccccn1.O=C(O)C=CC(=O)O,SSOXZAQUVINQSA-UHFFFAOYSA-N,356.17360724799994,2.877,but-2-enedioate;dimethyl-(3-phenyl-3-pyridin-1-ium-2-yl-propyl)ammonium,443885.0,c1ccc(Cc2ccccn2)cc1,90.73,0.0339249999999999,CN(C)CCC(c1ccccc1)c1ccccn1.O=C(O)C=CC(=O)O,Broth microdilution,Escherichia coli K-12,
54378811,CC1(C)C=Cc2c(c3c(c4c(=O)c(-c5ccc(O)c(O)c5)coc24)OC(C)(C)CC3)O1,FYVQSXRFGAIFQK-UHFFFAOYSA-N,420.1572884879999,5.159000000000005,isopomiferin,20055152.0,O=c1c(-c2ccccc2)coc2c3c(c4c(c12)OCCC4)OCC=C3,89.13000000000001,0.0185899999999999,CC1(C)C=Cc2c(c3c(c4c(=O)c(-c5ccc(O)c(O)c5)coc24)OC(C)(C)CC3)O1,Broth microdilution,Escherichia coli K-12,
58195732,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,NHDHVHZZCFYRSB-UHFFFAOYSA-N,321.136493468,4.720200000000004,pyriproxyfen,91753.0,c1ccc(Oc2ccc(OCCOc3ccccn3)cc2)cc1,40.58,0.0277699999999999,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1,Broth microdilution,Escherichia coli K-12,
58930282,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,SEEPANYCNGTZFQ-UHFFFAOYSA-N,250.05244656,0.8596000000000001,sulfadiazine,5215.0,O=S(=O)(Nc1ncccn1)c1ccccc1,97.97,-0.0853999999999999,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,Broth microdilution,Escherichia coli K-12,
60376332,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,SBPBAQFWLVIOKP-UHFFFAOYSA-N,348.926283882,4.718100000000002,chlorpyrifos,2730.0,c1ccncc1,40.58,-0.0584,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,Broth microdilution,Escherichia coli K-12,
60807654,CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1.Cl,JHGSLSLUFMZUMK-UHFFFAOYSA-N,337.144471308,3.163900000000002,ractopamine hydrochloride,14010333.0,c1ccc(CCCNCCc2ccccc2)cc1,72.72,-0.0725,CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)cc1.Cl,Broth microdilution,Escherichia coli K-12,
