Name,SMILES,Mean,id
BRD-K17237409,Cn1cnc(CCNC(=O)C[C@H]2CC[C@@H]3[C@H](COC[C@@H](O)CN3C(=O)C3CC3)O2)c1,0.857177038,72093232
BRD-K56974578,C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(C#Cc3ccccc3F)cnc2O[C@@H]1CN(C)S(=O)(=O)c1ccccc1,0.953061195,72140715
BRD-K08631162,Cc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3cc(C#Cc4ccccc4)ccc3S(=O)(=O)N([C@H](C)CO)C[C@@H]2C)cc1,1.101035957,72166610
BRD-K29548095,O=C(O)C[C@@H]1C=C[C@H](NC(=O)c2ccncc2)[C@@H](CO)O1,0.910674529,72302040
BRD-K67929050,COc1ccccc1CNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)Nc2ccc(Cl)cc2)O1,0.92679613,72433933
BRD-K30311018,O=C(C[C@H]1C=C[C@@H](NC(=O)CN2CCOCC2)[C@@H](CO)O1)NCc1cccc(F)c1,0.903742234,72486528
BRD-K28856244,O=C(c1ccc(Cl)cc1)c1coc2c1cc(O)c1ccccc12,1.210936632,72543658
QUINACRINE HYDROCHLORIDE,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12.Cl.Cl,1.02883,72634172
BRD-A26837514,Cc1ccc(S[C@H](C)C(=O)c2ccc(C)c(Cl)c2)cc1,1.061888099,72663508
BRD-A85917098,C[C@@H](O)CN1C[C@@H]2C[C@H](C1)Cn1c2cccc1=O,1.116548073,72838825
HAEMATOMMIC ACID,Cc1cc(O)c(C=O)c(O)c1C(=O)O,1.05285,73356321
BRD-K67436753,CO[C@H]1CN(C)C(=O)c2ccc(NC(=O)C3CC3)cc2OC[C@@H](C)N(C(=O)CN2CCOCC2)C[C@@H]1C,0.992167954,73463842
AVOCADYNE,C#CCCCCCCCCCCCC(O)CC(O)CO,0.83914,73470920
BRD-K28267568,Cn1cnc(S(=O)(=O)N[C@@H]2CC[C@H](CC(=O)NCC3CC3)O[C@H]2CO)c1,0.970312656,73595035
BRD-K04628654,CCCNC(=O)N[C@@H]1C=C[C@@H](CC(=O)N2CCN(C)CC2)O[C@@H]1CO,0.888956402,73676337
BRD-A70747987,CO[C@@H](C)n1cc(Br)c(=O)[nH]c1=O,1.031476876,73795039
BRD-K99379752,CCCNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2S(=O)(=O)c2ccc(Oc3ccccc3)cc2)O1,0.977257889,74066173
PREGNENOLONE,CC(=O)[C@H]1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@@]21C,0.99301,74186843
PHENOXYBENZAMINE HYDROCHLORIDE,CC(COc1ccccc1)N(CCCl)Cc1ccccc1.Cl,0.92705,74211684
BRD-K30078449,COc1ccc(OC)c(S(=O)(=O)NCCO)c1,1.019088979,74256958
BRD-K68283591,O=C1CN(c2ccccc2)C=NN1,0.891751549,74503438
BRD-K83960633,CS(=O)(=O)NCCc1ccccc1,1.035921469,74547441
BRD-K52311799,CC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)O[C@H]2OC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](OC(C)=O)[C@@H]1OC(C)=O,0.667948344,74708964
TRANILAST,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,1.08247,74747668
BRD-K46858132,COC(=O)CC1(N)CCCCC1,0.997926154,74774310
HEXYLRESORCINOL,CCCCCCc1ccc(O)cc1O,0.499795,75038017
BRD-K91996209,COCC(=O)N(C)C[C@H]1Oc2cc(C#CCC3CCCC3)ccc2S(=O)(=O)N([C@H](C)CO)C[C@H]1C,0.763485366,75088155
ELTROMBOPAG,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,1.2847,75579409
BRD-K60841303,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)Nc2ccccc2C(F)(F)F)OCc2ccccc2-c2ccccc2C1=O,1.02793135,75773427
ETHAMBUTOL HYDROCHLORIDE,CC[C@@H](CO)NCCN[C@@H](CC)CO.Cl.Cl,1.12065,75876263
XANTHOXYLIN,COc1cc(O)c(C(C)=O)c(OC)c1,1.1256,75879567
BUTACAINE SULFATE,CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1.O=S(=O)(O)O,0.859895,75997482
D-(+)-MALTOSE,OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,1.021735,76010512
BRD-K56979010,C=CCN(Cc1ccccc1)C(=O)[C@@H]1N(c2cccc(Cl)c2CO)C(=O)[C@H]2[C@H](C(=O)OCC)[C@@H]3C=C[C@@]21O3,0.934147656,76072237
BRD-K32146232,COc1ccc(NC(=O)N[C@H]2CC[C@@H](CCNC(=O)CN3CCOCC3)O[C@H]2CO)cc1,1.016146996,76182671
BRD-A22686813,NC(=O)[C@H]1Cc2ccccc2N1,1.078810542,76345552
BRD-K38007117,CC(C)(C)OC(=O)N1CC(=O)C1,1.040137928,76379195
MEDROXYPROGESTERONE ACETATE,CC(=O)O[C@]1(C(C)=O)CCC2C3C[C@H](C)C4=CC(=O)CC[C@]4(C)C3CC[C@@]21C,1.0705,76517596
BRD-K86631750,CCS(=O)(=O)Nc1ccc2c(c1)C(=O)N(C)C[C@H](OC)[C@@H](C)CN(Cc1ccccn1)[C@H](C)CO2,1.064580661,76537049
BRD-K20768304,COC(=O)Nc1c(C)cc(C)cc1C,1.032088904,76711101
CEPHRADINE,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)C2SC1,0.915215,76712333
BRD-K29991181,CO[C@@H]1CN(C)C(=O)c2ccc(NC(=O)C3CC3)cc2OC[C@H](C)N(C(=O)CN2CCOCC2)C[C@H]1C,0.979267402,76827815
BRD-K68470956,Cn1cnc(S(=O)(=O)N[C@@H]2C=C[C@@H](CC(=O)NCC3CC3)O[C@@H]2CO)c1,0.969236953,77244447
BRD-K11900476,Nc1ccc(-n2cccc2)cc1Cl,0.947845444,77369098
BRD-K84741832,CCNC(=O)C[C@@H]1CC[C@H](NC(=O)C2CCOCC2)[C@H](CO)O1,1.166720563,77388702
BRD-A16808845,CN(CP(=O)(O)CN1CCOCC1)S(C)(=O)=O,0.974603862,77533578
BRD-K59510183,CCCOc1ccnc2c1c(=O)n(C)c(=O)n2C,0.924234021,77533604
BRD-K27322529,CC(C)NC(=O)N(C)C[C@H]1Oc2cc(C#Cc3ccc(F)cc3)ccc2S(=O)(=O)N([C@H](C)CO)C[C@@H]1C,0.807758543,77584950
ENTACAPONE,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,0.884125,77687447
BRD-K90902537,CCS(=O)(=O)NCC[C@@H]1CC[C@@H](NC(=O)Cc2ccccn2)[C@@H](CO)O1,0.881597475,77830569
EPINASTINE HYDROCHLORIDE,Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12,0.93532,77903997
BRD-K79658624,Cc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3ncc(Br)cc3C(=O)N([C@H](C)CO)C[C@@H]2C)cc1,0.832181125,77969997
CELASTROL,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(C(=O)O)C[C@H]4[C@]3(C)CC[C@@]21C,0.86934,78009374
BRD-K65240553,O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)c2ccccc2)O1)NCCCN1CCOCC1,0.87488854,78068555
BRD-K54173847,O=C(C[C@H]1C=C[C@@H](NC(=O)c2ccc(F)cc2)[C@@H](CO)O1)NCc1ccncn1,0.998652303,78176883
TRIPTOLIDE,CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)[C@@H]1C[C@@H]1O[C@@]13[C@@H]2O,0.982315,78179867
BRD-K32037893,O=C(N[C@@H]1CC[C@@H](CCn2cc(C3(O)CCCC3)nn2)O[C@H]1CO)C1CCOCC1,1.02227907,78509457
ZANAMIVIR,CC(=O)N[C@@H]1[C@@H](NC(=N)N)C=C(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO,0.909395,78589849
BRD-K43606010,Cc1cc(NC(=O)[C@@H]2CCCN2)no1,0.993050244,78976360
BRD-K51106740,CC(C)C#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)c1cccc(F)c1)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,0.921921081,79047001
BRD-K42390780,c1ccc(-c2nn(-c3ccccc3)c3c2cnc2ccccc23)cc1,1.053744166,79142652
BRD-A73617077,CC/N=C1\S[C@@H](CC(=O)NC)C(=O)N1CC,1.087217389,79659586
BRD-K41477194,CCC(=O)N(C)C[C@@H]1Oc2ncc(C#C[C@H](C)O)cc2C(=O)N([C@H](C)CO)C[C@H]1C,0.999759368,79668544
BRD-K54529596,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,1.026414188,79790054
BRD-K07758594,NS(=O)(=O)Cc1ccccc1F,0.890781892,79838563
BRD-K55862334,O=C(CCCCC(=O)N/N=C/c1cc(I)cc(I)c1O)NO,0.58454976,79896082
BRD-K09583376,O=C(NO)c1ccc(C(=O)N/N=C/[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O)cc1,0.942557329,79958932
BRD-K41376210,CCCNC(=O)N(C)c1nncnc1C(=O)NC,1.082375867,80038429
BRD-K49178862,COC(=O)[C@]1(Cc2ccccc2CN=[N+]=[N-])N=C(c2ccc(OCCCO)cc2)O[C@@H]1c1ccccc1N=[N+]=[N-],1.175397987,80158803
BRD-K59755197,COc1ccc(S(=O)(=O)Nc2ccc3c(c2)[C@@H]2C[C@@H](CC(=O)NCC4CC4)O[C@H](CO)[C@@H]2O3)cc1,1.267542092,80285935
BRD-K67453268,NCC[C@@H]1CC[C@@H](NC(=O)NC2CCCCC2)[C@H](CO)O1,1.107176931,80356089
BRD-K11149232,O=C(NO)c1ccc(C(=O)N/N=C/[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,1.10937685,80373542
ACTINOQUINOL SODIUM,CCOc1ccc(S(=O)(=O)[O-])c2cccnc12.[Na+],0.96433,80657953
BRD-A31163095,O=C1O[C@H](c2ccccc2)[C@H](c2ccccc2)N2[C@H]1[C@@H](C(=O)N1CCN(c3ncccn3)CC1)[C@]1(C(=O)Nc3ccc(C#CC4(O)CCCCCC4)cc31)[C@H]2c1ccccc1OCCO,1.190175939,80896752
3beta-HYDROXYDEOXODIHYDRODEOXYGEDUNIN,CC(=O)O[C@@H]1CC2C(C)(CC[C@H](O)C2(C)C)C2CC[C@]3(C)C(=CC(=O)O[C@H]3c3ccoc3)C21C,0.94485,80899107
BRD-K02669775,COc1cc2ccnc(CCCN)c2cc1OC,0.987478719,80918276
BRD-K27347421,CN1CCN(C(=O)C[C@H]2CC[C@H](NC(=O)Cc3ccccn3)[C@@H](CO)O2)CC1,0.95133929,81013647
BRD-K94395599,CO[C@H]1CN(C)C(=O)c2cc(NS(C)(=O)=O)ccc2OC[C@H](C)N(C(=O)c2ccc3c(c2)OCO3)C[C@@H]1C,1.159224088,81072030
GRAMINE,CN(C)Cc1c[nH]c2ccccc12,1.05038,81233008
BRD-K49129613,O=C(C[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(F)cc2)[C@H](CO)O1)N1CCC(Cc2ccccc2)CC1,0.683656891,81350598
BRD-K92896669,O=c1[nH]c2ccccc2n2cnnc12,1.038429884,81386670
BRD-K68323967,C[C@H](NC(=O)C[C@H]1C[C@@H]2c3cc(NC(=O)Nc4ccc(C(F)(F)F)cc4)ccc3O[C@@H]2[C@@H](CO)O1)c1ccccc1,1.149119855,81708194
BRD-K98456295,Cn1cc([C@@]23C[C@]2(C)COC3=O)cn1,1.194560482,81842197
BRD-K59560712,Cc1cc(C)n(CCC(=O)O)n1,0.91215717,81842857
BRD-K10546457,COc1ccc(Cn2cc[nH]c(=O)c2=O)cc1,1.054139158,81979032
BRD-K47492555,c1ccc(-c2nc3ccccc3o2)cc1,1.009169556,82011820
BRD-K55498981,CCOC(=O)CCc1n[nH]c(=O)[nH]c1=O,0.872360295,82145334
BRD-K21997380,C[C@H](NC(=O)C[C@H]1CC[C@@H](NC(=O)CN2CCOCC2)[C@H](CO)O1)c1ccccc1,0.814621863,82234735
BRD-K06252872,C=CCNC1=NS(=O)(=O)c2ccccc21,0.976291799,82235377
BRD-K87340398,O=C(Cc1ccncc1)Nc1ccc2c(c1)[C@H]1C[C@@H](CC(=O)N3CCc4ccccc4C3)O[C@H](CO)[C@H]1O2,0.953646056,82341174
BRD-K71264152,COc1ccccc1-c1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@@H](CN(C)C(=O)c1cccnc1)O2,1.061188905,82357660
BRD-K77387485,NCC1CCC(C(=O)O)CC1,0.940060555,82578261
BRD-K34411947,CN([NH2+][O-])C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,1.011946891,82715685
BRD-K82083860,C[C@@H]1CN([C@H](C)CO)C(=O)c2cc(-c3ccc(C(=O)N(C)C)cc3)cnc2O[C@@H]1CN(C)C(=O)c1cccnc1,0.963540857,82738101
BRD-K14211658,C[C@@H]1COC(=O)[C@H](Cc2ccc(F)cc2)CC=CC[C@@H](CC(=O)N[C@@H](CO)Cc2ccccc2)C(=O)N1,0.77793347,82810334
SOLASODINE,C[C@H]1C2[C@H](C[C@H]3C4CC=C5C[C@@H](O)CC[C@]5(C)C4CC[C@]23C)O[C@]12CC[C@@H](C)CN2,1.068,82843971
DOCETAXEL,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)C12)C3(C)C.O.O.O,1.29165,82936603
TACRINE HYDROCHLORIDE,Cl.Nc1c2c(nc3ccccc13)CCCC2,0.76032,83013774
BRD-K43714262,CN(C)C(=O)C[C@@H]1CC[C@H](NC(=O)C2CCOCC2)[C@@H](CO)O1,0.988573681,83069141
BRD-K89167267,Cn1cnc(S(=O)(=O)N2C[C@@H](O)COC[C@@H]3O[C@H](CC(=O)NC4CCC4)CC[C@H]32)c1,1.07699074,83130162
BRD-K60248121,O=C1N[C@@H](Cc2c[nH]c3ccccc23)COC(=O)[C@H](Cc2ccc(F)cc2)CCC=CC[C@H]1CC(=O)N(CCO)Cc1ccccc1,1.249868345,83143016
BRD-A34245668,C=C(C)[C@H]1CN[C@H](C(=O)O)[C@@H]1CC(=O)O,1.009777555,83331655
BERBERINE CHLORIDE,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],0.94344,83386829
BRD-K12072424,O=[N+]([O-])c1ccc(/C=C/CN(C/C=C/c2ccc([N+](=O)[O-])cc2)CCNS(=O)(=O)c2cccc3cnccc23)cc1,0.842143218,83530996
BRD-K19248680,CCOC(=O)CNc1nnc(N)[nH]1,1.173349156,83547214
BARBITAL,CCC1(CC)C(=O)NC(=O)NC1=O,0.916715,83611884
BRD-K73379065,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#C[C@@H](C)O)cc2O[C@@H]1CN(C)C,0.896692952,83982043
BRD-K28105726,O=C(C[C@H]1C[C@H]2c3cc(NC(=O)C4CCOCC4)ccc3O[C@H]2[C@H](CO)O1)NCc1ccc2c(c1)OCO2,1.043525982,84112589
ANASTROZOLE,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,0.91931,84192884
BRD-A05919751,NC[C@H](c1ccncc1)c1ccc[nH]1,0.90767951,84303041
BRD-K59990876,CN(C)CCCCNC(=O)[C@@H]1C[C@@H]2C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N2[C@@H]1c1cccc(OCCO)c1,1.026996385,84330805
BRD-K63415793,O=C(C[C@@H]1C=C[C@@H](NS(=O)(=O)c2ccccc2)[C@H](CO)O1)NCc1ccncn1,1.111443281,84420781
BRD-K46029519,C[N+](C)(C)CCCC[C@@H]1NC(=O)[C@H]2C[C@@H](C(=O)NCc3ccc(F)cc3)[C@@H](c3cccc(OCCO)c3)N2C1=O,0.925706717,84542438
TRIMETHOPRIM,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.15755,84632098
BRD-K20248119,CO[C@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)CC(F)(F)F)cc2OC[C@H](C)N(C(=O)NC(C)C)C[C@H]1C,0.922620682,84772460
BRD-K96758818,C=CCC[C@@H](Cc1ccc(F)cc1)C(=O)O[C@H](CNC(=O)[C@@H](CC=C)CC(=O)N[C@H](CO)Cc1ccccc1)c1ccccc1,0.966734,84787275
BRD-K80653365,C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)C2CCCCC2)Oc2cc(C#CC3CC3)ccc2S1(=O)=O,0.904088966,85122963
BRD-K18102428,O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1-c1c([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc(O)c(O)c1O)c1cc(O)c(O)c(O)c1,0.830191294,85123708
BRD-K08948558,O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)c2ccncc2)O1)NCc1ccc(-c2ccccc2)cc1,0.997114441,85150850
BRD-K46685880,NC(=O)NCC#Cc1ccc2c(c1)[C@]1(C(=O)N2)[C@H](C(=O)Nc2nc3ccccc3s2)[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@@H]1c1ccccc1OCCO,0.962845377,85454270
BRD-K56902649,C=CCN1C(=O)[C@@]2(O[C@@H](CCO)[C@H]([Si](C)(C)c3ccc(OC)cc3)[C@H]2C)c2cc(N3C(=O)c4cccc5cccc3c45)ccc21,1.216451899,85537105
CAFFEINE,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.94022,85860394
WARFARIN,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,1.1296,85950594
ACEDAPSONE,CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,1.120475,86123539
BRD-A66661696,COC(=O)[C@H]1CNCCN1c1ccccc1,1.142824144,86493908
BRD-K01651303,CN1CCN(C(=O)C[C@@H]2C=C[C@H](NC(=O)c3ccc4c(c3)OCO4)[C@H](CO)O2)CC1,0.811831887,86532270
BRD-K62229896,O=C(C[C@H]1C=C[C@H](NC(=O)Cc2ccccn2)[C@H](CO)O1)NCCCN1CCOCC1,1.049950175,86574339
BRD-K95242391,CSc1nn(C)c2cnn(C)c(=O)c12,1.054543324,86632069
BRD-K59330510,O=C(CN1CCOCC1)NCC[C@H]1CC[C@@H](NS(=O)(=O)c2ccc(F)cc2)[C@@H](CO)O1,1.106161775,86741785
COTARNINE CHLORIDE,COc1c2c(cc3c1OCO3)CC[N+](C)=C2.[Cl-],1.11285,86812665
QUERCITRIN,CC1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,0.891315,86871343
BRD-A58026747,Cc1nnc(Nc2cccc([C@H]3CCCN(C(=O)CN)C3)n2)s1,0.863203753,86915838
BRD-K59515046,CN1CCC[C@H]1CO,0.869789637,86952780
BRD-K22127577,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,0.294522477,86970951
BRD-K11674985,Nc1nonc1C(=O)NCc1ccco1,0.848548839,86989596
TIOCONAZOLE,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,0.84515,87171484
BRD-K42310402,c1cc(-c2nn[nH]n2)ccc1OCc1nn[nH]n1,0.852836928,87270917
BRD-K39017644,O=C(Cc1ccccn1)NCC[C@@H]1CC[C@@H](NC(=O)CN2CCOCC2)[C@@H](CO)O1,1.189776349,87312132
BRD-K59057282,CC(C)n1c(=S)[nH]c2ccccc21,0.96870537,87467168
BRD-K21307471,O=C(C[C@@H]1CC=CCCC(=O)OC[C@H](Cc2c[nH]c3ccccc23)NC1=O)N[C@H](CO)Cc1ccccc1,0.870687054,87714498
FENOLDOPAM MESYLATE,CS(=O)(=O)O.Oc1ccc(C2CNCCc3c2cc(O)c(O)c3Cl)cc1,1.03299,87741486
BLEOMYCIN (bleomycin B2 shown),CC[C@@H]1OC(OC(c2c[nH]cn2)C(NC(=O)c2nc(C(CC(N)=O)NCC(N)C(N)=O)nc(N)c2C)C(=O)NC(C)C(O)C(C)C(=O)NC(C(=O)NCCc2nc(-c3nc(C(=O)NCCCCNC(=N)N)cs3)cs2)C(C)O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]2O)[C@@H](C)[C@@H]1C.O=S(=O)(O)O.O=S(=O)(O)O,0.166515,87824117
BRD-K70427277,N=C(N)Nc1nc(=O)c2ccccc2[nH]1,0.941344399,87852916
BRD-A97467910,OC[C@H](O)[C@H](O)[C@H](O)[C@H](O)[C@H](O)CO,0.964907698,87859104
GLIQUIDONE,COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C,1.11415,87880235
BRD-K66970035,Cc1ccc(-c2ccc3c(c2)O[C@@H](CN(C)C(=O)NC(C)C)[C@@H](C)CN([C@H](C)CO)S3(=O)=O)cc1,0.793635518,87981542
BRD-K65399214,C/C=C/c1ccc2c(c1)O[C@H](CN(C)Cc1ccc(C(=O)O)cc1)[C@H](C)CN([C@H](C)CO)S2(=O)=O,0.953564666,87997165
BRD-K37908742,CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@H]4N2C(=O)[C@@]1(CO)SS3,0.124505685,88256196
BRD-K88291930,O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)N[C@H]1CCN(Cc2ccccc2)C1,1.038007701,88604252
OCTODRINE,CC(C)CCCC(C)N,1.00396,88730849
XANTHYLETIN,CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1,0.963775,88733285
BRD-K58661506,C=C(C)c1c2c(c(Cl)c3ccccc13)C[N+](CC)(CC)C2,0.994146678,88737301
BRD-K60714814,O=C(c1ccccc1)N1Cc2ccccc2[C@H]2OC(c3ccc(OCCCO)cc3)=N[C@@]2(Cc2ccccc2)C1=O,0.985289004,88927825
PERPHENAZINE,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.803975,89120587
BRAZILIN,Oc1ccc2c(c1)OCC1(O)Cc3cc(O)c(O)cc3C21,1.2612,89264815
BRD-K54836627,CCCn1c(N)nc2c1c(=O)n(C)c(=O)n2C,0.959761691,89340135
MATRINE,O=C1CCC[C@H]2[C@@H]3CCCN4CCC[C@H](CN12)[C@H]34,0.95498,89357070
BRD-K53291151,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(-c3ccc(C(=O)N(C)C)cc3)cc2O[C@@H]1CN(C)C(=O)Cc1ccccn1,1.004325126,89368445
PIRIBEDIL HYDROCHLORIDE,c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,0.88897,89467422
CEFUROXIME AXETIL,CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1,0.99698,89802333
BRD-K48175069,Cc1ccc(Oc2nnc(-c3cccs3)c3ccccc23)cc1,1.047699206,89802642
BRD-K07017652,[N-]=[N+]=Nc1ccccc1C[C@]1(C(=O)N2CCCCC2)N=C(c2ccc(OCCCO)cc2)O[C@H]1c1ccccc1,1.111541231,89803466
BRD-K79219702,CCNc1nc2nonc2nc1NCC,1.070920782,89879775
7-HYDROXYFLAVONE,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,1.06195,89935338
BRD-A11620549,Nn1c([C@@H](O)c2ccccc2)n[nH]c1=S,0.951755347,89997722
DICLOXACILLIN SODIUM,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12.[Na+],1.072025,90002084
BRD-K70973098,COCCNC(=O)C[C@H]1C[C@H]2c3cc(NC(=O)COC)ccc3O[C@H]2[C@@H](CO)O1,1.053994223,90022613
BRD-K84723303,COc1ccc(S(=O)(=O)N[C@@H]2CC[C@@H](CC(=O)N3CCN(c4ccccc4)CC3)O[C@@H]2CO)cc1,0.992739343,90223257
GLAFENINE,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,0.931505,90308719
BRD-K34291222,Nc1ncnc2nc(N3CCOCC3)ncc12,0.952171498,90328024
BRD-K39702739,COc1cccc(NC(=O)N2C[C@@H](O)COC[C@H]3O[C@H](CC(=O)NCc4ccccc4F)CC[C@@H]32)c1,0.9684245,90372882
BRD-K45583961,c1ccc(-c2nc(C34CC5CC(CC(C5)C3)C4)cs2)cc1,0.892584659,90419097
BRD-K44029733,Cc1ccc(S(=O)(=O)N2C[C@@H](O)COC[C@H]3O[C@@H](CC(=O)NCc4ccc5c(c4)OCO5)CC[C@@H]32)cc1,0.961140548,90444740
BRD-K15434743,CCn1nnc(NC(=O)Cc2ccccc2)n1,0.983159343,90557578
BRD-K00262667,O=C(C[C@@H]1CC[C@@H](NS(=O)(=O)c2ccc(F)cc2)[C@@H](CO)O1)NCc1ccc(Cl)c(Cl)c1,0.949121342,90636312
BRD-K77080745,CCOc1ccc(CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)cc1OC,1.06174194,90677831
QUINIDINE GLUCONATE,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.O=C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,0.94358,90816150
BRD-K16423570,COc1ccccc1CNC(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Nc2ccc(Cl)cc2)O1,0.938710467,90823112
ACARBOSE,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,0.96051,91372054
BRD-K45577860,O=C(N[C@@H]1CC[C@H](CCNS(=O)(=O)c2ccc(F)cc2)O[C@H]1CO)C1CC1,1.049958185,91388050
BRD-K08317561,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#C[C@@H](C)O)cc2O[C@H]1CN(C)C(=O)Nc1ccccc1,0.815553495,91473107
BRD-K50106778,COC[C@H]1CNN1C(=O)Nc1c(C)noc1C,0.997971994,91549585
BRD-K82063285,CN(C)C(=O)N1CCNCC1,1.05994724,91708896
D-(-)-FRUCTOSE ,OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O,1.0968,91747862
