Compound_ID,SMILES,Sau_R1_10uM,Sau_R2_10uM,Sau_Mean_10uM,HepG2_R1_10uM,HepG2_R2_10uM,HepG2_Mean_10uM,HSkMC_R1_10uM,HSkMC_R2_10uM,HSkMC_Mean_10uM,IMR90_R1_10uM,IMR90_R2_10uM,IMR90_Mean_10uM,Eco_stokes20_Mean,Abau_liu23_Mean
BRD-A82440780,OC[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)c1c(cc2c(c1O)C(=O)c1cc(c(cc1O2)O)O)O,0.808444498,0.92657834,0.867511419,1.032919197,1.019053148,1.025986173,1.009337228,1.01678492,1.013061074,1.106576691,1.061064971,1.083820831,,
BRD-K50266655,C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(ccc2O[C@H]1CN(C)Cc1ccc(cc1)C(=O)Nc1ccccc1N)NC(=O)Nc1ccccc1,0.902288423,0.832785751,0.867537087,0.899518359,0.946224868,0.922871613,1.004067544,1.006546764,1.005307154,0.822122349,0.815391771,0.81875706,,
BRD-K24274024,CN1C(=O)N(C)c2nc3n(c2C1=O)CC=NN3,0.848066142,0.887014927,0.867540535,1.023258195,1.008247954,1.015753074,0.996877415,0.991305081,0.994091248,0.96211337,0.967734177,0.964923774,,
BRD-K08871288,CN1C(=O)N(C)c2nc(n(c2C1=O)C)Sc1nnc(s1)N,0.837986993,0.897106519,0.867546756,1.076725875,0.9835178,1.030121838,0.993775539,0.98744173,0.990608635,1.020790113,1.05780169,1.039295902,,
BRD-K38240120,C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)Cc1ccc(cc1)C(=O)O)NC(=O)C1CC1,0.864848457,0.870245131,0.867546794,1.186267492,1.081511265,1.133889379,1.003393761,0.989449305,0.996421533,1.029186645,1.038571981,1.033879313,,
BRD-K63102122,CC(=O)Nc1cccc(c1)S(=O)(=O)N,0.91592673,0.819169173,0.867547951,1.006341413,1.001870686,1.004106049,0.989522499,0.989173214,0.989347856,0.945351076,0.969885827,0.957618452,,
BRD-K87674328,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(c2O[C@@H]1CN(C)Cc1ccc(cc1)Oc1ccccc1)NS(=O)(=O)c1ccc(cc1)Cl,0.898355434,0.836763765,0.8675596,0.838338226,0.883437358,0.860887792,1.008519085,0.993211617,1.000865351,0.967620563,1.004285434,0.985952999,,
BRD-K48054113,COCC(=O)N1[C@@H]2CN3C(=O)C(=CC=C3[C@H]1[C@H]([C@@H]2CO)C(=O)OC)C1=CCCC1,0.862247857,0.872922121,0.867584989,1.024909598,1.003090745,1.014000171,0.986005888,0.973742633,0.979874261,0.957090153,0.991201902,0.974146028,,
BRD-K42173890,CN1[C@@H]2CC[C@H](CC(=O)N3CCOCC3)O[C@@H]2COc2ccc(cc2C1=O)NS(=O)(=O)C,0.851447408,0.883723379,0.867585393,0.941240756,0.994117693,0.967679225,0.98874412,0.994495964,0.991620042,0.975948456,0.939249599,0.957599028,,
BRD-K44948004,C[C@@H]1CCCCO[C@H](CN(C)C(=O)C2CCCCC2)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NS(=O)(=O)c1cccs1,0.912831452,0.82243104,0.867631246,1.121149936,1.003517069,1.062333502,1.037553202,1.012442125,1.024997663,1.067435544,1.066701216,1.06706838,,
BRD-K09353376,COc1cc2c(cc1OC)CN(CCc1ccc(cc1)NC(=O)c1cc(c(cc1NC(=O)c1cnc3ccccc3c1)OC)OC)CC2,0.812616632,0.92271234,0.867664486,1.004281548,0.777064938,0.890673243,1.01905972,0.978637928,0.998848824,1.1437288,1.040609405,1.092169103,,
BRD-K28923064,C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(c2O[C@@H]1CN(C)C(=O)Nc1cccc2ccccc12)NC(=O)CCCCCC(=O)Nc1ccccc1N,0.822251076,0.913104894,0.867677985,1.045526932,1.075051114,1.060289023,1.025974857,0.991854102,1.008914479,1.130531326,1.041674904,1.086103115,,
BRD-K79124250,CNC(=O)c1c(c(c(c(c1I)C(=O)NCC(=O)Nc1c(c(c(c(c1I)C(=O)NCCO)I)C(=O)O)I)I)N(C)C(=O)C)I,0.897202291,0.838219853,0.867711072,1.034764461,1.018326029,1.026545245,0.98263698,1.030472378,1.006554679,1.008518135,1.001070577,1.004794356,,
BRD-K74794014,CNC[C@@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)NC(=O)c1ccncc1,0.879849596,0.855595341,0.867722468,1.022041024,1.052846876,1.03744395,0.985779602,0.993624602,0.989702102,0.998569872,1.014328909,1.006449391,,
ETHACRYNIC ACID,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0.84575,0.8897,0.867725,0.923799463,1.027943007,0.975871235,1.015860117,1.015685659,1.015772888,1.143733911,1.268912916,1.206323413,,
BRD-K15993775,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(c2O[C@@H]1CN(C)Cc1ccc(cc1)C(=O)Nc1ccccc1N)NC(=O)Nc1ccc2c(c1)OCO2,0.878490641,0.8570001,0.86774537,0.950644494,0.976769758,0.963707126,1.026205549,1.037609535,1.031907542,0.905538905,0.906602532,0.906070719,,
BRD-K05088132,C[C@H]1CCCCO[C@H](CN(C)C(=O)C2CCCCC2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1c(noc1C)C,0.806819731,0.928740896,0.867780314,1.06641928,1.125600194,1.096009737,1.013438141,1.053330047,1.033384094,0.899019857,0.901492371,0.900256114,,
BRD-K38933822,Cc1noc(n1)C1CNC1,0.833719797,0.90187296,0.867796379,1.043452061,1.00407955,1.023765806,1.008349121,1.011126511,1.009737816,0.986711268,0.91310408,0.949907674,,
DIMINAZENE ACETURATE,CC(=O)NCC(=O)O.CC(=O)NCC(=O)O.N=C(N)c1ccc(N=NNc2ccc(C(=N)N)cc2)cc1,0.86089,0.87476,0.867825,0.880350292,0.965733471,0.923041882,1.019025277,1.025579139,1.022302208,1.042606888,1.090383192,1.06649504,,
BRD-K31310964,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cc(cnc2O[C@@H]1CN(C)C(=O)C1CCOCC1)-c1cccc(c1)C#N,0.783082482,0.952596045,0.867839263,1.045086129,1.084536179,1.064811154,1.00611098,1.013454822,1.009782901,0.996225402,1.01995677,1.008091086,,
BRD-K85160321,C[C@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccccc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NS(=O)(=O)c1cccs1,0.879182149,0.856537409,0.867859779,1.034759446,1.038593342,1.036676394,0.989747052,0.986107224,0.987927138,0.967122792,1.07730707,1.022214931,,
BRD-K12568021,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)/C=N/NC(=O)c1ccccn1,0.837511044,0.898303701,0.867907373,0.989817873,0.960900082,0.975358977,0.984144962,0.993224829,0.988684896,1.012905613,0.996198657,1.004552135,,
BRD-K88426506,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cccc(c2O[C@H]1CN(C)CC1CCCCC1)NC(=O)CCCCCC(=O)Nc1ccccc1N,0.889427012,0.846496863,0.867961938,0.936586987,1.003130188,0.969858587,1.005552792,0.940241056,0.972896924,0.986639193,0.955224795,0.970931994,,
BRD-K68912432,OC[C@@H]1O[C@H](CC[C@H]1NC(=O)CN1CCOCC1)CC(=O)NC1CCC1,0.806556494,0.929484322,0.868020408,1.050790393,1.063705667,1.05724803,0.966772919,0.969659798,0.968216358,0.980110558,1.063171401,1.02164098,,
BRD-K09399117,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)C(=O)C1CCCCC1)C#Cc1ccncc1,0.846593577,0.88948426,0.868038918,0.923973673,0.870507914,0.897240793,0.979497997,0.989333713,0.984415855,0.984062974,0.985636597,0.984849786,,
BRD-K75922725,CN(C)CCCNC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(cc2)C)O1,0.851748192,0.884333705,0.868040948,0.955640467,0.980753739,0.968197103,1.000614085,0.993227272,0.996920678,0.968970686,1.026170803,0.997570745,,
BRD-K48310906,COC(=O)[C@@H]1CCCC1=O,0.906068448,0.830023305,0.868045877,1.008640101,1.036025947,1.022333024,0.971984108,0.989406003,0.980695056,0.99998513,1.069320734,1.034652932,,
BRD-K00532814,C[C@H]1CN([C@@H](C)CO)C(=O)Cc2cc(ccc2O[C@H]1CN(C)S(=O)(=O)c1ccc(cc1)C)NS(=O)(=O)c1cccs1,0.903142692,0.833003831,0.868073262,0.975358277,1.107224915,1.041291596,1.000279397,0.996867968,0.998573682,1.040605544,0.993092689,1.016849117,,
BRD-K67670656,COc1ccc(cc1)S(=O)(=O)N(C)C[C@@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)NC(=O)Nc1c(noc1C)C,0.901303469,0.834862322,0.868082896,1.089814237,1.083798534,1.086806385,1.008136529,0.99496143,1.00154898,1.023681536,1.026078964,1.02488025,,
BRD-K70844773,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(ccc2O[C@H]1CN(C)S(=O)(=O)c1cccs1)NC(=O)c1ccncc1,0.917377293,0.818816821,0.868097057,1.026577729,1.023281076,1.024929403,1.025668326,1.024241922,1.024955124,0.926776594,0.915270497,0.921023546,,
BRD-K49699639,COc1ccc(cc1)S(=O)(=O)Nc1ccc2c(c1)CC(=O)N(C[C@@H](C)[C@H](CN(C)S(=O)(=O)c1cn(cn1)C)O2)[C@@H](C)CO,0.940261648,0.795975444,0.868118546,1.039195902,1.015147903,1.027171902,0.984334371,0.98656696,0.985450665,1.059131879,1.096963103,1.078047491,,
BRD-K71286575,C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(c2O[C@@H]1CN(C)Cc1ccc2c(c1)OCO2)NC(=O)c1ccc(cc1)-c1nccs1,0.883834149,0.852411083,0.868122616,1.01607336,0.974217688,0.995145524,0.987009512,0.992655221,0.989832366,1.035894247,0.978043401,1.006968824,,
BRD-K83960633,CS(=O)(=O)NCCc1ccccc1,0.84379284,0.892480359,0.8681366,0.991163315,1.076935418,1.034049366,0.976596416,0.98778544,0.982190928,0.937888747,0.974079528,0.955984138,,
BRD-K65828578,CNCc1cc2ccccc2s1,0.870701762,0.865574026,0.868137894,1.131797162,1.057442933,1.094620048,0.971054285,0.980970792,0.976012539,1.05953041,1.021142845,1.040336628,,
BRD-K61972216,C[C@@H]1CCCCO[C@@H](CN(C)CC2CCCCC2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)NC1CCCCC1,0.817156033,0.919127353,0.868141693,0.979406297,0.954677984,0.96704214,1.007718449,1.013680841,1.010699645,1.081229757,1.037101535,1.059165646,,
BRD-K40959762,OC[C@@H]1O[C@@H](C[C@H]2[C@@H]1Oc1ccc(cc12)NC(=O)Nc1ccccc1)CC(=O)NCCN1CCCCC1,0.834668413,0.90171981,0.868194111,0.955223094,0.969364244,0.962293669,0.97671998,0.977754169,0.977237075,1.000205543,0.981021831,0.990613687,,
BRD-K94247234,C[C@@H]1CN([C@@H](C)CO)C(=O)c2c(c3ccccc3n2C)-c2ccccc2CO[C@H]1CN(C)Cc1ccc(cc1)F,0.95390291,0.782658175,0.868280543,1.031582644,1.053221016,1.04240183,1.047866996,1.03942712,1.043647058,0.890730059,0.952578306,0.921654183,,
BRD-K30076924,C[C@@H]1CCCCO[C@@H](CN(C)C(=O)Nc2ccc(cc2)C(F)(F)F)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1c(noc1C)C,0.812099017,0.924508869,0.868303943,0.999631594,1.106170433,1.052901013,1.006833303,0.908596875,0.957715089,0.990300867,1.037749826,1.014025347,,
BRD-K85379563,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(ccc2O[C@H]1CN(C)Cc1ccc2c(c1)OCO2)NS(=O)(=O)c1cn(cn1)C,0.84416264,0.892487527,0.868325083,1.023962551,1.025161064,1.024561807,0.996240714,0.997923875,0.997082295,1.054006733,1.103114871,1.078560802,,
BRD-K15170068,O[C@@H]1CCCN2C[C@@H](O)[C@@H](O)[C@@H]12,0.856255375,0.880516863,0.868386119,0.943516636,0.903926372,0.923721504,0.993428147,0.993865746,0.993646947,0.957301924,1.021075704,0.989188814,,
BRD-K25291787,S=C1NCNCN1,0.814919037,0.921903313,0.868411175,1.018400313,1.020547445,1.019473879,0.999987603,1.001704069,1.000845836,0.98170862,0.991672495,0.986690558,,
BRD-K00827857,Nc1nc(cc[n+]1[O-])-c1ccccc1,0.879377035,0.857467967,0.868422501,0.991517686,0.896606621,0.944062153,0.972577227,0.983011058,0.977794143,1.031636884,1.021149593,1.026393239,,
BRD-K11632748,N[C@@H]([C@@H]1CC(=NO1)Cl)C(=O)O,0.898644538,0.838217563,0.86843105,0.841838726,0.88823681,0.865037768,0.994968676,0.993443861,0.994206268,0.694599759,0.550603653,0.622601706,,
BRD-K00004660,OC(=O)c1n[nH]c2c1C[C@H]1C[C@H]12,0.898998381,0.837883481,0.868440931,1.024432473,0.992324502,1.008378488,0.996166057,0.966800174,0.981483116,0.993693186,1.032874598,1.013283892,,
BRD-K64836560,CO[C@@H]1CN(C)C(=O)c2ccc(cc2OC[C@H](C)N(C[C@H]1C)C(=O)c1ccc2c(c1)OCO2)NS(=O)(=O)C,0.857704142,0.879238638,0.86847139,0.99737689,1.012385951,1.004881421,0.987634326,0.986396655,0.98701549,0.983580824,0.956713691,0.970147258,,
BRD-K71430735,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)S(=O)(=O)C)NS(=O)(=O)c1cccs1,0.88596659,0.850976479,0.868471535,0.974605462,0.971216201,0.972910832,1.009541659,1.006517542,1.008029601,0.920594614,0.934438526,0.92751657,,
BRD-K09050080,C[C@H]1CCCCO[C@H](CN(C)CC2CCCCC2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1cccc2ccccc12,0.877818365,0.859144197,0.868481281,0.646312226,0.681011251,0.663661738,0.215088465,0.298454024,0.256771244,0.071096824,0.091745008,0.081420916,,
BRD-A08079565,OC[C@H]1O[C@H]2O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O[C@@H]3CO)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O[C@@H]3CO)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O[C@@H]3CO)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O[C@@H]3CO)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O[C@@H]3CO)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](O[C@@H]3CO)O[C@@H]1[C@@H](O)[C@@H]2O,0.897082994,0.839905266,0.86849413,1.088211733,1.091455658,1.089833695,0.975473908,0.989260596,0.982367252,0.997401496,0.96840158,0.982901538,,
BRD-K35489198,C[C@H]1CCCCO[C@H](CN(C)C(=O)Nc2ccc3c(c2)OCO3)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)C1CCCCC1,0.877169063,0.859857961,0.868513512,0.993464052,1.010571791,1.002017922,1.019844732,1.024880141,1.022362436,1.045775757,0.977540581,1.011658169,,
BRD-K94157828,COc1ccc(cc1)S(=O)(=O)N(C)C[C@@H]1OCc2cnnn2CCCC(=O)N(C[C@H]1C)[C@H](C)CO,0.89008481,0.846952322,0.868518566,1.029819131,1.033599885,1.031709508,1.03577757,1.031054912,1.033416241,0.997654303,0.985467841,0.991561072,,
BRD-K13686518,C[C@@H]1CCCCO[C@H](CN(C)C(=O)Nc2cccc3ccccc23)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1c(noc1C)C,0.807969675,0.929112099,0.868540887,1.101140185,1.073761967,1.087451076,1.040163787,1.14401655,1.092090169,0.923653392,0.976106506,0.949879949,,
BRD-K86695541,Cc1cc2cc(ccc2[nH]1)CN,0.829473237,0.907613533,0.868543385,1.001938128,1.020677624,1.011307876,1.005452964,1.003292949,1.004372956,0.899104584,0.954568535,0.92683656,,
BRD-K69070623,CC(C)N(CCCNC(=O)Nc1ccc(cc1)C(C)(C)C)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ccc2c(ncnc12)N,0.848845722,0.888241128,0.868543425,0.865897119,0.972137655,0.919017387,0.953109099,0.956695169,0.954902134,1.000305814,0.997215633,0.998760724,,
BRD-K44165393,COC(=O)[C@@H](Cc1ccc(cc1)-n1cc(nn1)C(=O)NO)N1CC(=C[C@H]1[C@H](O)Cc1ccccc1)/C=C/C1CC1,0.878965283,0.858148774,0.868557028,0.991302366,1.06101712,1.026159743,1.014056142,1.011723546,1.012889844,1.092910092,1.049749409,1.071329751,,
BRD-K50004365,COc1ccc(cc1)NC(=O)N(C)C[C@H]1Oc2ccc(cc2CC(=O)N(C[C@H]1C)[C@H](C)CO)NC(=O)C1CC1,0.850759234,0.886369462,0.868564348,1.075112268,0.979420223,1.027266245,0.989260761,0.99771115,0.993485956,0.949787135,1.012227583,0.981007359,,
BRD-K58779217,CNC(=O)c1cc(cs1)S(=O)(=O)N(C)C[C@@H]1Oc2ccc(cc2CC(=O)N(C[C@@H]1C)[C@@H](C)CO)NC(=O)Nc1ccc(cc1)C#N,0.859148397,0.877989997,0.868569197,1.043852859,1.044838399,1.044345629,0.974100551,0.982022745,0.978061648,0.942536387,1.052532253,0.99753432,,
BRD-K78200917,C[C@@H]1CCCCO[C@@H](CN(C)Cc2ccc(c(c2)Cl)Cl)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)c1ccccc1,0.85051661,0.8866288,0.868572705,1.016135955,0.999137988,1.007636972,1.005555878,0.999211407,1.002383642,0.92654814,1.01606496,0.97130655,,
BRD-K95050125,C[C@@H]1CCCCO[C@@H](CN(C)S(=O)(=O)c2cccs2)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1c(noc1C)C,0.857838565,0.879308025,0.868573295,0.977529219,1.063025276,1.020277247,1.002629214,1.003921479,1.003275346,1.079414169,1.026540196,1.052977183,,
BRD-K77498473,C[C@@H]1CN([C@@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@@H]1CN(C)S(=O)(=O)c1ccccc1C#N,0.894395356,0.84275725,0.868576303,1.164645493,1.032383793,1.098514643,0.976452471,1.033528261,1.004990366,0.961720797,1.010511667,0.986116232,,
BRD-K51606221,Cc1cccc(c1)S(=O)(=O)N1C[C@@H](O)COC[C@@H]2O[C@@H](CC[C@H]21)CC(=O)NCc1ccncn1,0.854072154,0.883100561,0.868586358,0.980377918,1.06504229,1.022710104,0.970357243,0.973391897,0.97187457,0.960106408,1.013495797,0.986801103,,
BRD-K14286946,C[C@@H]1CN([C@@H](C)CO)C(=O)c2cccc(c2O[C@H]1CN(C)S(=O)(=O)c1ccc(cc1)F)NC(=O)c1cnccn1,0.866469794,0.87075226,0.868611027,0.941117006,1.050431862,0.995774434,1.026649781,1.004890202,1.015769992,0.914788166,0.934844097,0.924816132,,
BRD-K37510443,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)S(=O)(=O)C)NC(=O)c1ccncc1,0.869368376,0.867915591,0.868641983,0.966441054,0.971025786,0.96873342,1.001804513,1.008452829,1.005128671,1.0649823,1.011170474,1.038076387,,
BRD-K53101583,C[C@@H]1CN([C@@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)S(=O)(=O)c1cn(cn1)C)NC(=O)Nc1ccccc1,0.8677407,0.869548281,0.86864449,1.01230035,1.073354727,1.042827538,1.063378471,1.071120278,1.067249374,0.994254868,1.054858684,1.024556776,,
BRD-K93845486,CCC(=O)Nc1nc(cs1)C(=O)NC,0.899876884,0.837432516,0.8686547,0.991739079,1.024869549,1.008304314,0.970113629,0.964037365,0.967075497,0.995145635,0.949446444,0.97229604,,
BRD-K03714295,C[C@@H]1CCCCO[C@@H](CN(C)C(=O)C2CCCCC2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)NC1CCCCC1,1.000547606,0.736764916,0.868656261,1.009223651,0.998965514,1.004094583,1.01479518,1.014331148,1.014563164,0.971709796,0.992914379,0.982312088,,
BRD-K71857815,CO[C@H]1CN(C)C(=O)c2cc(ccc2OC[C@H](C)N(CC2CC2)C[C@H]1C)NS(=O)(=O)c1cn(cn1)C,0.889934844,0.847418998,0.868676921,0.951737809,1.025898666,0.988818238,0.981037598,0.982073562,0.98155558,1.069338743,1.076084762,1.072711753,,
DJENKOLIC ACID,NC(CSCSCC(N)C(=O)O)C(=O)O,0.87958,0.8578,0.86869,0.98204938,0.983634244,0.982841812,0.978511961,0.985695118,0.98210354,0.887950917,0.932106422,0.910028669,,
BRD-K65639068,O=C(Cc1ccccc1)NCCN1CCOCC1,0.826878659,0.910516266,0.868697463,0.957571037,0.930333879,0.943952458,1.020056612,1.024963789,1.022510201,1.028159044,1.069706062,1.048932553,,
BRD-K67355648,C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(c2O[C@@H]1CN(C)S(=O)(=O)c1cccs1)NS(=O)(=O)c1cn(cn1)C,0.897460462,0.839960418,0.86871044,1.037691026,1.037264208,1.037477617,1.018679551,0.999451116,1.009065333,0.932750038,0.953961318,0.943355678,,
BRD-K98159184,COCCOC(=O)N1C(=O)[C@@]2([C@H]([C@H]3N([C@@H]([C@@H](OC3=O)c3ccccc3)c3ccccc3)[C@H]2c2ccccc2OCCO)C(=O)NCC=C)c2cc(ccc21)C#CC1(O)CCCCCC1,0.847517786,0.889928089,0.868722937,0.850995678,0.942351225,0.896673452,1.033367157,1.041261914,1.037314536,0.998562259,1.020223529,1.009392894,,
BRD-K71205114,C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(ccc2O[C@@H]1CN(C)C(=O)NC1CCCCC1)NS(=O)(=O)C,0.86642344,0.871026287,0.868724864,1.042997604,1.007387125,1.025192365,0.976999734,0.979618665,0.978309199,0.972804316,1.016125619,0.994464968,,
BRD-K54708867,C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(cc2O[C@@H]1CN(C)C(=O)CN(C)C)C#CC(C)(C)O,0.882625126,0.854829266,0.868727196,0.989267104,0.987931763,0.988599434,0.969290712,0.975643141,0.972466927,1.010219026,0.984590154,0.99740459,,
BRD-K12294813,NCC[C@H]1CC[C@H](NC(=O)C2CCCCC2)[C@H](CO)O1,0.859295109,0.878177275,0.868736192,1.033511494,1.0265297,1.030020597,1.021820771,1.017501107,1.019660939,1.005566901,1.008865376,1.007216139,,
BRD-K28260771,Cc1ccc(o1)-c1cccc(c1)C(=O)N[C@H]1CC[C@@H](N)CC1,0.918726955,0.818806777,0.868766866,1.01569869,0.976051185,0.995874937,0.985790889,1.002495903,0.994143396,0.995546527,1.002469997,0.999008262,,
BRD-K27154831,OC[C@H]1O[C@@H](CC(=O)NCCCN2CCOCC2)C=C[C@H]1NC(=O)Cc1ccccn1,0.844377008,0.893233285,0.868805146,0.986794302,0.999613124,0.993203713,0.992818611,0.996698043,0.994758327,0.921755388,0.974454863,0.948105126,,
BRD-K09229706,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)C1=NC(=O)NC(=O)C1=N2,0.84472929,0.892900687,0.868814989,1.00605264,0.952477959,0.9792653,0.982185375,0.985682476,0.983933926,0.99699183,1.02148828,1.009240055,,
BRD-K54662875,CCNC(=O)C[C@H]1CC[C@H](NC(=O)C2CC2)[C@@H](CO)O1,0.8075194,0.93015151,0.868835455,1.016068956,0.940961994,0.978515475,0.977148062,0.990265071,0.983706567,1.001757284,0.998301452,1.000029368,,0.97014557
BRD-K38801938,CO[C@@H]1CN(C)C(=O)c2cc(ccc2OC[C@@H](C)N(C[C@H]1C)C(=O)Cc1cccnc1)NS(=O)(=O)c1cccc(c1)OC,0.852739437,0.884956252,0.868847845,1.011203626,1.012602627,1.011903126,0.993844246,0.966432495,0.980138371,0.994288585,0.939307578,0.966798082,,
BRD-K75035820,C[C@H]1CCCCO[C@H](CN(C)S(=O)(=O)C)[C@@H](C)CN([C@@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)c1ccncc1,0.884225323,0.85348082,0.868853071,0.955209258,1.05787862,1.006543939,0.984699978,0.99011656,0.987408269,0.934725782,0.991704003,0.963214893,,
BRD-K27117623,C[C@@H]1CN([C@@H](C)CO)C(=O)CCCn2nncc2CO[C@@H]1CN(C)C(=O)Nc1ccc2c(c1)OCO2,0.852811219,0.884909918,0.868860568,1.004963886,1.000046634,1.00250526,0.999885127,0.998268288,0.999076707,0.950527284,0.970156563,0.960341924,,
BRD-A95270905,CC(=O)N[C@H]1CN(C(=O)C1)c1ccccc1,0.811695623,0.926037189,0.868866406,1.040223881,1.081346628,1.060785255,1.013946469,1.006781854,1.010364161,1.029819085,1.005038672,1.017428879,,
BRD-K65036949,C[C@@H]1CCCCO[C@H](CN(C)Cc2ccccc2)[C@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NC(=O)Nc1ccc(cc1)C(F)(F)F,0.876927857,0.860916185,0.868922021,0.188012112,0.221978768,0.20499544,0.070660089,0.069443231,0.07005166,1.021097046,0.606423227,0.813760137,,
BRD-K13997023,C=CCN(CC=C)S(=O)(=O)c1nnc[nH]1,0.857493109,0.88036722,0.868930165,1.009601012,0.984250414,0.996925713,0.973481465,0.970599008,0.972040236,1.000114453,0.987181449,0.993647951,,
BRD-K72432280,CC1=NC(=O)NC(=C1)/C=N/O,0.871083396,0.866785606,0.868934501,0.989729895,0.939533413,0.964631654,1.0132409,1.005049538,1.009145219,0.984365926,1.047052789,1.015709358,,
BRD-K21940366,ONC(=O)CCCCCNC(=O)OCCCCO[C@@H]1C[C@@H](C=C(O1)C(=O)N1CCN(CC1)Cc1ccc2c(c1)OCO2)c1ccc(cc1)C(F)(F)F,0.851965011,0.885940381,0.868952696,1.036255142,1.089578541,1.062916841,0.978391819,0.976874326,0.977633072,0.990990893,0.934493898,0.962742396,,
BRD-K97357148,C[C@@H]1CCCCO[C@@H](CN(C)CC2CC2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(ccc2O1)NS(=O)(=O)c1cn(cn1)C,0.906295127,0.831638338,0.868966733,1.069622002,1.080605522,1.075113762,0.99336365,0.983577087,0.988470369,1.052956332,1.046737862,1.049847097,,
BRD-K90885308,COCC(=O)N1C[C@@H](C)[C@@H](CN(C)C(=O)c2cc(ccc2OC[C@@H]1C)NC(=O)Nc1ccccc1)OC,0.938257226,0.799690407,0.868973816,1.016508437,1.012488976,1.014498707,1.019994395,1.019871218,1.019932807,0.906637565,0.965322925,0.935980245,,
BRD-K79605702,CC(=O)NC1=NC(=O)CS1,0.812552435,0.925396083,0.868974259,1.065369064,1.004917589,1.035143327,1.006675329,1.011404952,1.009040141,0.99622098,0.964768793,0.980494887,,
BRD-K61555339,C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(ccc2O[C@@H]1CN(C)C(=O)Nc1ccc(cc1)C(F)(F)F)NS(=O)(=O)C,0.870430295,0.867559023,0.868994659,1.023733862,0.986360431,1.005047147,0.987570768,0.98815319,0.987861979,0.99904061,1.024967993,1.012004302,,
